"asn","match_name","organization","comment"
"18881","src_asn_isp_","TELEFÔNICA BRASIL AS18881",""
"18914","src_asn_isp_","ETS TELECOM",""
"18943","src_asn_isp_","YELCOT TELEPHONE COMPANY",""
"18988","src_asn_isp_","City West Cable & Telephone",""
"19112","src_asn_isp_","New Lisbon Telephone Co.",""
"19114","src_asn_isp_","Otecel",""
"19180","src_asn_isp_","Americatel Perú",""
"19182","src_asn_isp_","TELEFÔNICA BRASIL AS19182",""
"19201","src_asn_isp_","Eastex Telephone Cooperative",""
"19212","src_asn_isp_","Piedmont Rural Telephone Cooperative Incorporated",""
"19218","src_asn_isp_","Midvale Telephone Exchange",""
"19331","src_asn_isp_","Twin Lakes",""
"19332","src_asn_isp_","Marcatel COM",""
"19420","src_asn_isp_","West Wisconsin Telcom Cooperative Inc",""
"19422","src_asn_isp_","Telefonica Moviles del Uruguay",""
"19465","src_asn_isp_","Gosfield North Communications Co-operative",""
"19523","src_asn_isp_","BH TELECOM",""
"19577","src_asn_isp_","CASTRO TELECOM LLC",""
"19605","src_asn_isp_","3 Rivers Telephone Cooperative Inc.",""
"19635","src_asn_isp_","Sandhill Telephone Cooperative",""
"19752","src_asn_isp_","Hydro One Telecom",""
"19830","src_asn_isp_","RTC-RINGGOLD-GA",""
"19863","src_asn_isp_","Guyana Telephone & Telegraph Co.",""
"19881","src_asn_isp_","Valley Telecom",""
"19889","src_asn_isp_","Telviso Argentina",""
"19939","src_asn_isp_","Beaver Creek Telephone Company",""
"19955","src_asn_isp_","Pineland Telephone Cooperative Inc.",""
"19970","src_asn_isp_","R&R Managed Telecom Services",""
"19990","src_asn_isp_","ZetaNET Telecom",""
"20018","src_asn_isp_","Moapa Valley Telephone",""
"20058","src_asn_isp_","Totelcom Communications LLC",""
"20115","src_asn_isp_","Charter Communications",""
"20135","src_asn_isp_","Millennium Telcom LLC",""
"20222","src_asn_isp_","Plant Telephone Company",""
"20257","src_asn_isp_","Farmers Telephone Cooperative",""
"20260","src_asn_isp_","Sawtel Inc",""
"20283","src_asn_isp_","CONSOLIDATED TELEPHONE AS 20283",""
"20300","src_asn_isp_","Woodstock Telephone Company",""
"20436","src_asn_isp_","Prairie Grove Telephone Co.",""
"20477","src_asn_isp_","Randolph Telephone Company",""
"20485","src_asn_isp_","TransTelecom",""
"20634","src_asn_isp_","Telecom Liechtenstein AG",""
"20661","src_asn_isp_","State Company of Electro Communications Turkmentelecom",""
"20686","src_asn_isp_","Bisping & Bisping GmbH & Co. KG",""
"20714","src_asn_isp_","Merlin-Telekom",""
"20746","src_asn_isp_","Telecom Italia S.p.A.",""
"20776","src_asn_isp_","Outremer Telecom SAS",""
"20804","src_asn_isp_","EXATEL SA",""
"20807","src_asn_isp_","JSC 'ER-Telecom Holding'",""
"20845","src_asn_isp_","DIGI Ltd",""
"20870","src_asn_isp_","Joint Stock Company TransTeleCom",""
"20880","src_asn_isp_","PŸUR - Nord",""
"20886","src_asn_isp_","bn:t Blatzheim Networks Telecom",""
"20895","src_asn_isp_","'Yuzhniy TELECOM' ltd.",""
"20932","src_asn_isp_","SIG Telecom",""
"20960","src_asn_isp_","TKTelekom",""
"20978","src_asn_isp_","TT Mobil Iletisim Hizmetleri A.S",""
"21001","src_asn_isp_","NETKA TELEKOM",""
"21003","src_asn_isp_","General Post and Telecommunication Company (GPTC)",""
"21013","src_asn_isp_","eww ag / ITandTEL",""
"21017","src_asn_isp_","PJSC Rostelecom",""
"21032","src_asn_isp_","TELTA Citynetz GmbH",""
"21050","src_asn_isp_","Fast Telecommunications Company",""
"21127","src_asn_isp_","Joint Stock Company TransTeleCom",""
"21191","src_asn_isp_","Joint Stock Company TransTeleCom",""
"21193","src_asn_isp_","CTTI-XTEC",""
"21243","src_asn_isp_","Polkomtel Sp. z o.o.",""
"21246","src_asn_isp_","Ipko Telecommunication",""
"21263","src_asn_isp_","TeleData GmbH",""
"21271","src_asn_isp_","SOTELMA",""
"21277","src_asn_isp_","Newroz Telecom",""
"21283","src_asn_isp_","A1 Slovenija",""
"21299","src_asn_isp_","Beeline Kazakhstan",""
"21305","src_asn_isp_","IP TelCom LLC",""
"21310","src_asn_isp_","Satellite Ltd",""
"21351","src_asn_isp_","Canal+ Telecom",""
"21353","src_asn_isp_","JSC 'ER-Telecom Holding'",""
"21360","src_asn_isp_","Empirion Telekommunikations Services GmbH",""
"21378","src_asn_isp_","PJSC Rostelecom",""
"21391","src_asn_isp_","Algerian Broadcasting (Tele Diffusion d'Algerie TDA)",""
"21413","src_asn_isp_","envia TEL",""
"21438","src_asn_isp_","Joint Stock Company TransTeleCom",""
"21446","src_asn_isp_","SOTEL",""
"21450","src_asn_isp_","HOT Mobile Ltd.",""
"21479","src_asn_isp_","PJSC Rostelecom",""
"21487","src_asn_isp_","PJSC Rostelecom",""
"21491","src_asn_isp_","Uganda Telecom",""
"21555","src_asn_isp_","LAUREL HIGHLAND TELEPHONE COMPANY",""
"21565","src_asn_isp_","Horry Telephone Cooperative Inc.",""
"21574","src_asn_isp_","CENTURY TELECOM",""
"21575","src_asn_isp_","Entel Peru S.A.",""
"21713","src_asn_isp_","Bulloch County Rural Telephone Cooperative Inc.",""
"21730","src_asn_isp_","Halstad Telephone Company",""
"21766","src_asn_isp_","Ben Lomand Connect",""
"21779","src_asn_isp_","Harlan Community Television Inc.",""
"21782","src_asn_isp_","Plateau Telecommunications",""
"21826","src_asn_isp_","Corporación Telemic Network",""
"21921","src_asn_isp_","New Hope Telephone Cooperative",""
"21928","src_asn_isp_","T-Mobile USA",""
"22056","src_asn_isp_","Sitel",""
"22110","src_asn_isp_","Ligtel Communications Inc.",""
"22324","src_asn_isp_","XTEL",""
"22351","src_asn_isp_","INTELSAT",""
"22353","src_asn_isp_","Taylor Telephone Cooperative Inc.",""
"22363","src_asn_isp_","Powerhouse Management Inc.",""
"22368","src_asn_isp_","TELEBUCARAMANGA S.A. E.S.P.",""
"22381","src_asn_isp_","Megatelecom Telecomunicacoes",""
"22423","src_asn_isp_","Altima Telecom",""
"22464","src_asn_isp_","Northeast Louisiana Telephone Company Inc.",""
"22561","src_asn_isp_","LightCore a CenturyTel Co.",""
"22573","src_asn_isp_","Northwestel",""
"22639","src_asn_isp_","Cooptel Coop de Telecommunication",""
"22689","src_asn_isp_","Internet by Sercomtel",""
"22800","src_asn_isp_","IRVINE COMMUNITY TELEVISION",""
"22884","src_asn_isp_","TOTAL PLAY TELECOMUNICACIONES AS22884",""
"22925","src_asn_isp_","Allied Telecom Group",""
"22927","src_asn_isp_","Telefonica de Argentina",""
"23031","src_asn_isp_","TELECU AS23031",""
"23155","src_asn_isp_","HARRISONVILLE TELEPHONE",""
"23242","src_asn_isp_","LLC 'City-Telekom'",""
"23308","src_asn_isp_","Utility Telephone Inc.",""
"23418","src_asn_isp_","The Darien Telephone Co. Inc.",""
"23481","src_asn_isp_","Hill Country Telephone Cooperative Inc.",""
"23624","src_asn_isp_","Chukai Cable Television System Operator",""
"23673","src_asn_isp_","Cogetel Ltd Online ISP Cambodia",""
"23674","src_asn_isp_","Nayatel",""
"23688","src_asn_isp_","Link3 Technologies Limited",""
"23693","src_asn_isp_","Telekomunikasi Selular",""
"23724","src_asn_isp_","IDC China Telecommunications Corporation",""
"23752","src_asn_isp_","Nepal Telecom",""
"23764","src_asn_isp_","CTGNet",""
"23805","src_asn_isp_","Watarase Television",""
"23856","src_asn_isp_","SPTEL AS23856",""
"23888","src_asn_isp_","National Telecommunication Corporation HQ",""
"23889","src_asn_isp_","Mauritius Telecom Ltd",""
"23953","src_asn_isp_","ARTHA TELEKOMINDO",""
"23966","src_asn_isp_","LINKdotNET Telecom",""
"23969","src_asn_isp_","NT Broadband ISP",""
"24086","src_asn_isp_","Viettel Corporation",""
"24088","src_asn_isp_","Hanoi Telecom",""
"24122","src_asn_isp_","BDCOM Online",""
"24138","src_asn_isp_","China Tietong",""
"24157","src_asn_isp_","Taiwan Star Telecom Corporation Limited.",""
"24158","src_asn_isp_","Taiwan Mobile Co. Ltd.",""
"24186","src_asn_isp_","Railtel Corporation Of India",""
"24202","src_asn_isp_","PT. PASIFIKTEL INDOTAMA",""
"24203","src_asn_isp_","XLSmart AS24203",""
"24212","src_asn_isp_","JASNITA TELEKOMINDO",""
"24259","src_asn_isp_","kanuma cable television Corporation",""
"24337","src_asn_isp_","Best Telecom",""
"24400","src_asn_isp_","Shanghai Mobile Communications Co.Ltd.",""
"24444","src_asn_isp_","Shandong Mobile Communication Company Limited",""
"24445","src_asn_isp_","Henan Mobile Communications Co.Ltd",""
"24479","src_asn_isp_","Yurika Ergon Energy Telecommunications",""
"24499","src_asn_isp_","Telenor Pakistan",""
"24516","src_asn_isp_","Virtutel",""
"24530","src_asn_isp_","PT. Power Telecom",""
"24535","src_asn_isp_","Insan Sarana Telematika",""
"24545","src_asn_isp_","HKTEL",""
"24547","src_asn_isp_","Hebei Mobile Communication Company Limited",""
"24559","src_asn_isp_","G-Mobile",""
"24560","src_asn_isp_","Bharti Airtel Ltd. Telemedia Services",""
"24589","src_asn_isp_","Telenet SIA",""
"24626","src_asn_isp_","Joint Stock Company TransTeleCom",""
"24645","src_asn_isp_","CSC Telecom",""
"24651","src_asn_isp_","Balticom",""
"24663","src_asn_isp_","COMPLAT-TELECOM",""
"24689","src_asn_isp_","Rosintel",""
"24691","src_asn_isp_","Togocom",""
"24699","src_asn_isp_","PJSC Rostelecom",""
"24739","src_asn_isp_","Severen-Telecom",""
"24744","src_asn_isp_","SiNET Telecom s.r.o.",""
"24757","src_asn_isp_","Ethio Telecom",""
"24810","src_asn_isp_","TELESET KAZAN",""
"24872","src_asn_isp_","MAGNUS NG LLC",""
"24921","src_asn_isp_","Latvijas Mobilais Telefons AS24921",""
"24945","src_asn_isp_","Telecommunication Company Vinteleport Ltd.",""
"24978","src_asn_isp_","Telenec Telekommunikation Neustadt GmbH",""
"25019","src_asn_isp_","Saudi Telecom Company (STC SAUDINET)",""
"25082","src_asn_isp_","Viner Telecom LLC",""
"25093","src_asn_isp_","Ceska Sporitelna a.s.",""
"25106","src_asn_isp_","Mobile TeleSystems",""
"25117","src_asn_isp_","Bouygues Telecom Business-Distribution",""
"25135","src_asn_isp_","Vodafone UK Packet Backbone",""
"25141","src_asn_isp_","Teleradiocompany Soniko-Svyaz Ltd",""
"25144","src_asn_isp_","'Telekomunikacije Republike Srpske' akcionarsko drustvo Banja Luka",""
"25145","src_asn_isp_","Teknotel Telekom",""
"25159","src_asn_isp_","SONICDUO",""
"25227","src_asn_isp_","Avantel Moscow",""
"25229","src_asn_isp_","Volia",""
"25250","src_asn_isp_","Gamtel Co.",""
"25299","src_asn_isp_","Kompeatelecom Ltd.",""
"25328","src_asn_isp_","HEP-TELEKOMUNIKACIJE",""
"25355","src_asn_isp_","Intelecom",""
"25369","src_asn_isp_","Hydra Communications Ltd (EU)",""
"25386","src_asn_isp_","Inter-Telecom LLC",""
"25400","src_asn_isp_","Telia Norge",""
"25447","src_asn_isp_","JM-DATA Telekom GmbH",""
"25472","src_asn_isp_","WIND HELLAS TELECOMMUNICATIONS",""
"25474","src_asn_isp_","OKB-TELECOM JSC",""
"25490","src_asn_isp_","PJSC Rostelecom",""
"25512","src_asn_isp_","CD-Telematika a.s.",""
"25513","src_asn_isp_","MGTS",""
"25515","src_asn_isp_","PJSC Rostelecom",""
"25520","src_asn_isp_","JSC 'Futures Telecom'",""
"25531","src_asn_isp_","PJSC Rostelecom",""
"25543","src_asn_isp_","ONATEL (Office National des Telecommunications PTT)",""
"25548","src_asn_isp_","SCS-Telecom",""
"25549","src_asn_isp_","JSC Avantel",""
"25592","src_asn_isp_","NETIS Telecom LLC",""
"25671","src_asn_isp_","Wholesale Air-time",""
"25769","src_asn_isp_","Garden Valley Telephone Company",""
"25830","src_asn_isp_","Blue Valley Tele-communications Inc.",""
"25853","src_asn_isp_","Ellijay Telephone Company",""
"25880","src_asn_isp_","Public joint-stock company 'RUTELEKOM'",""
"25892","src_asn_isp_","VTX Telecom",""
"25933","src_asn_isp_","Vogel Telecom",""
"25943","src_asn_isp_","Intelliwave",""
"26088","src_asn_isp_","Inland Telephone Company",""
"26104","src_asn_isp_","Telespazio Brasil S.A.",""
"26123","src_asn_isp_","Independence Telecommunications Utility",""
"26472","src_asn_isp_","Mosaic Telecom",""
"26599","src_asn_isp_","TELEFÔNICA BRASIL AS26599",""
"26609","src_asn_isp_","Universal Telecom Ltda.",""
"26703","src_asn_isp_","Kalona Cooperative Telephone Company",""
"26724","src_asn_isp_","The North-Eastern Pennsylvania Telephone Company",""
"26727","src_asn_isp_","Brandenburg Telephone Company",""
"26744","src_asn_isp_","Planters Rural Telephone Cooperative",""
"26860","src_asn_isp_","SWIFTEL COMMUNICATIONS",""
"26932","src_asn_isp_","BRAVO TELECOM",""
"27221","src_asn_isp_","Ardmore Telephone Company Inc",""
"27284","src_asn_isp_","FOURPLEX-ASN",""
"27294","src_asn_isp_","RTC Reserve Telecommunications",""
"27425","src_asn_isp_","IdeaTek Telcom",""
"27539","src_asn_isp_","West River Telecommunications Cooperative",""
"27648","src_asn_isp_","TELECOMUNICACIONES BANTEL C.A.",""
"27651","src_asn_isp_","entel MPLS",""
"27660","src_asn_isp_","Curacao Telecom",""
"27672","src_asn_isp_","SERVICIO Y EQUIPO EN TELEFONÍA INTERNET Y TV S.A. DE C.V.",""
"27699","src_asn_isp_","TELEFÔNICA BRASIL AS27699",""
"27708","src_asn_isp_","GCA Telecom",""
"27717","src_asn_isp_","Corporacion Digitel AS27717",""
"27720","src_asn_isp_","Citta Telecom",""
"27725","src_asn_isp_","Empresa de Telecomunicaciones de Cuba S.A",""
"27738","src_asn_isp_","Ecuadortelecom",""
"27742","src_asn_isp_","Amnet Telecomunicaciones",""
"27745","src_asn_isp_","Telefonia Bonairiano N.V.",""
"27747","src_asn_isp_","Telecentro",""
"27757","src_asn_isp_","CORPORACION NACIONAL DE TELECOMUNICACIONES CNT EP",""
"27763","src_asn_isp_","ANDITEL S.A.S.",""
"27775","src_asn_isp_","TeleSur Suriname",""
"27792","src_asn_isp_","Wiltel Comunicaciones",""
"27813","src_asn_isp_","Teledifusora",""
"27864","src_asn_isp_","Telmex Colombia S.A.",""
"27877","src_asn_isp_","Cooperativa Telefónica de Capitán Bermúdez",""
"27879","src_asn_isp_","Informática y Telecomunicaciones S.A.",""
"27882","src_asn_isp_","Telefónica Celular de Bolivia",""
"27887","src_asn_isp_","WIND Telecom S.A.",""
"27889","src_asn_isp_","Telecomunicaciones MOVILNET",""
"27895","src_asn_isp_","Núcleo S.A. PY",""
"27923","src_asn_isp_","COMPAÑIA DE TELEVISION VIA SATELITE",""
"27925","src_asn_isp_","entel PCS",""
"27932","src_asn_isp_","Reytel",""
"27947","src_asn_isp_","Telconet Ecuador",""
"27948","src_asn_isp_","27948",""
"27950","src_asn_isp_","Cooperativa Telefonica Benavidez Ltda",""
"27960","src_asn_isp_","Coop. de Obras y Serv. Púb. Ltda. de Río Tercero",""
"27976","src_asn_isp_","Coop. de Servicios Públicos de Morteros",""
"27979","src_asn_isp_","Stel Chile",""
"27984","src_asn_isp_","TeleRed",""
"27988","src_asn_isp_","Servicios y Telecomunicaciones",""
"28006","src_asn_isp_","CNT EP",""
"28009","src_asn_isp_","Da.Vi.Tel. S.A.",""
"28024","src_asn_isp_","Nuevatel PCS de Bolivia",""
"28036","src_asn_isp_","Telefonia Celular de Nicaragua SA.",""
"28048","src_asn_isp_","Internet Para Todos",""
"28051","src_asn_isp_","Villa Flandria",""
"28066","src_asn_isp_","Cooperativa Telefonica Mariano Acosta",""
"28126","src_asn_isp_","Brisanet Servicos de Telecomunicacoes",""
"28130","src_asn_isp_","Certto Telecomunicações",""
"28131","src_asn_isp_","NET.COM PROVEDOR DE INTERNET",""
"28132","src_asn_isp_","Tri Telecom",""
"28138","src_asn_isp_","SCW Telecom",""
"28140","src_asn_isp_","Maxiweb Internet Provider",""
"28142","src_asn_isp_","DIGITAL DESIGN SERVIÇOS DE TELECOMUNICAÇÕES",""
"28145","src_asn_isp_","RLINE Telecom",""
"28146","src_asn_isp_","Mhnet Telecom",""
"28151","src_asn_isp_","Datora Telecomunicações Ltda.",""
"28154","src_asn_isp_","AR TELECOM PROVEDOR DE INTERNET",""
"28158","src_asn_isp_","Ampernet Telecom",""
"28166","src_asn_isp_","Telecom South America",""
"28171","src_asn_isp_","S.O. DO BRASIL TELECOM",""
"28173","src_asn_isp_","Dinâmica Telecom",""
"28178","src_asn_isp_","NWI Telecom",""
"28181","src_asn_isp_","MASTER TELECOM LTDA ME",""
"28184","src_asn_isp_","Interjato Serviços de Telecomunicações",""
"28186","src_asn_isp_","ITS Telecomunicações",""
"28187","src_asn_isp_","Stratus Telecomunicacoes",""
"28191","src_asn_isp_","Jupiter Telecom",""
"28198","src_asn_isp_","Sempre Internet",""
"28201","src_asn_isp_","VALENET",""
"28207","src_asn_isp_","Teleon Telecomunicacoes Ltda",""
"28212","src_asn_isp_","Coprel Telecom - 28212",""
"28213","src_asn_isp_","LCI Telecom",""
"28219","src_asn_isp_","NetRosas Telecom",""
"28220","src_asn_isp_","Cabo Telecom",""
"28223","src_asn_isp_","Linca Telecomunicações",""
"28224","src_asn_isp_","CPNET Com. e Serv. Telecomunicações Ltda",""
"28225","src_asn_isp_","Provedornet Telecom. e Serviços de Internet Ltda",""
"28226","src_asn_isp_","Avvio Telecom",""
"28227","src_asn_isp_","NOVACIA TECNOLOGIA E TELECOMUNICACOES",""
"28234","src_asn_isp_","Wireless Telecom",""
"28240","src_asn_isp_","VIP - SERVIÇOS DE TELECOMUNICAÇÕES LTDA.",""
"28247","src_asn_isp_","Intercampo Telecom",""
"28250","src_asn_isp_","Telbrax",""
"28252","src_asn_isp_","WorldNet Telecom",""
"28263","src_asn_isp_","Ensite Brasil Telecomunicaes Ltda - ME",""
"28264","src_asn_isp_","ADLLink Telecom",""
"28267","src_asn_isp_","IMAXXTELECOM",""
"28270","src_asn_isp_","Multiplay Telecom",""
"28277","src_asn_isp_","VMAX",""
"28279","src_asn_isp_","Telgo Telecom",""
"28283","src_asn_isp_","Adyl Telecom - AS28283",""
"28285","src_asn_isp_","Beltrãonet Telecomunicações",""
"28287","src_asn_isp_","Fit Telecom - Americanet",""
"28292","src_asn_isp_","Engeplus Telecom",""
"28296","src_asn_isp_","Acessa Telecomunicações Ltda",""
"28305","src_asn_isp_","LGTEL61 INTERNET",""
"28306","src_asn_isp_","Voluy Telecom",""
"28308","src_asn_isp_","ORION TELECOMUNICAÇÕES COM E SERV",""
"28309","src_asn_isp_","WGO TELECOM",""
"28323","src_asn_isp_","VIPRede Telecomunicações",""
"28326","src_asn_isp_","Total Telecom",""
"28330","src_asn_isp_","IFTNET-TELECOM",""
"28334","src_asn_isp_","PROCESS TELECOM",""
"28335","src_asn_isp_","MAXCOMM",""
"28337","src_asn_isp_","Buzz Telecom LTDA",""
"28343","src_asn_isp_","Unifique Telecomunicações",""
"28359","src_asn_isp_","ZAAZ PROVEDOR DE INTERNET E TELECOMUNICACOES S.A",""
"28360","src_asn_isp_","WKVE Telecom",""
"28366","src_asn_isp_","Marinter Telecom",""
"28368","src_asn_isp_","SOBRALNET SERVIÇOS E TELECOMUNICACOES LTDA - ME",""
"28378","src_asn_isp_","TV Rey de Occidente",""
"28394","src_asn_isp_","Bicentel SA de CV (C3ntro Telecom)",""
"28398","src_asn_isp_","INTERNET TELEFONIA Y TV DE MICHOACAN SA DE CV",""
"28414","src_asn_isp_","TOTAL PLAY TELECOMUNICACIONES SA DE CV",""
"28428","src_asn_isp_","INTERPHONET TELECOM SA DE CV",""
"28432","src_asn_isp_","Telecable del Mineral",""
"28439","src_asn_isp_","Mediared Telecomunicaciones S.A de C.V.",""
"28445","src_asn_isp_","TECNOLOGIA EN TELECOMUNICACIONES DEL CENTRO S.A. DE C.V",""
"28453","src_asn_isp_","GK TELECOMUNICACIONES",""
"28458","src_asn_isp_","IENTC Telecom Mexico",""
"28481","src_asn_isp_","SERVICIO Y EQUIPO EN TELEFONÍA INTERNET Y TV S.A. DE C.V.",""
"28509","src_asn_isp_","izzi telecom (AS28509)",""
"28512","src_asn_isp_","Cablemas Telecomunicaciones SA de CV",""
"28523","src_asn_isp_","Television Internacional S.A. de C.V.",""
"28530","src_asn_isp_","Mexico Red de Telecomunicaciones S. de R.L. de C.V.",""
"28531","src_asn_isp_","Mexico Red de Telecomunicaciones S. de R.L. de C.V.",""
"28532","src_asn_isp_","Mexico Red de Telecomunicaciones S. de R.L. de C.V.",""
"28533","src_asn_isp_","Mexico Red de Telecomunicaciones S. de R.L. de C.V.",""
"28534","src_asn_isp_","Mexico Red de Telecomunicaciones S. de R.L. de C.V.",""
"28535","src_asn_isp_","Mexico Red de Telecomunicaciones S. de R.L. de C.V.",""
"28536","src_asn_isp_","Mexico Red de Telecomunicaciones S. de R.L. de C.V.",""
"28537","src_asn_isp_","Mexico Red de Telecomunicaciones S. de R.L. de C.V.",""
"28544","src_asn_isp_","Mexico Red de Telecomunicaciones S. de R.L. de C.V.",""
"28545","src_asn_isp_","izzi telecom (AS28545)",""
"28548","src_asn_isp_","izzi telecom (AS28548)",""
"28554","src_asn_isp_","izzi telecom (AS28554)",""
"28555","src_asn_isp_","Cablemas Telecomunicaciones SA de CV",""
"28573","src_asn_isp_","Claro S.A. (NET)",""
"28577","src_asn_isp_","AZEVEDO E FLORIANI TELECOMUNICAÇÕES",""
"28587","src_asn_isp_","RadNet Telecom",""
"28599","src_asn_isp_","Italnet Telecomunicações Ltda",""
"28613","src_asn_isp_","HUGHES TELECOMUNICACOES DO BRASIL LTDA.",""
"28615","src_asn_isp_","Televisao Cidade S/A (SIMTV)",""
